datasets/testfiles/small10/rhs_series_1.test

400
[INSTANCE] rhs_s1_i01.mps.gz
[START] 2022-12-14T17:55:49
Number of partial solutions: 0
presolving:
(round 1, fast)       6300 del vars, 631 del conss, 0 add conss, 6300 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
(round 2, fast)       6300 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
   (0.1s) running MILP presolver
   (0.1s) MILP presolver (2 rounds): 0 aggregations, 11 fixings, 0 bound changes
(round 3, medium)     6311 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 0 upgd conss, 0 impls, 620 clqs
(round 4, exhaustive) 6311 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 0 chg sides, 0 chg coeffs, 620 upgd conss, 0 impls, 620 clqs
(round 5, medium)     6434 del vars, 631 del conss, 0 add conss, 6550 chg bounds, 123 chg sides, 123 chg coeffs, 620 upgd conss, 0 impls, 620 clqs
   (0.1s) probing: 51/6076 (0.8%) - 0 fixings, 0 aggregations, 0 implications, 0 bound changes
   (0.1s) probing aborted: 50/50 successive totally useless probings
   (0.1s) symmetry computation started: requiring (bin +, int -, cont +), (fixed: bin -, int +, cont -)
   (0.1s) no symmetry present
   (0.1s) symmetry computation started: requiring (bin +, int +, cont +), (fixed: bin -, int -, cont -)
   (0.1s) no symmetry present
presolving (6 rounds: 6 fast, 4 medium, 2 exhaustive):
 6434 deleted vars, 631 deleted constraints, 0 added constraints, 6550 tightened bounds, 0 added holes, 123 changed sides, 123 changed coefficients
 0 implications, 620 cliques
presolved problem has 6326 variables (6076 bin, 0 int, 250 impl, 0 cont) and 870 constraints
    620 constraints of type <setppc>
    250 constraints of type <linear>
transformed objective value is always integral (scale: 0.04)
Presolving Time: 0.10

 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  107s|  3500 |  3426 |436547 |  94.6 |   176M |  47 |6324 | 969 |2354 |4769 |  5 | 473 |1925 |-3.446526e+02 |-3.431200e+02 |   0.45%|  38.30%
  109s|  3600 |  3526 |442293 |  93.6 |   177M |  47 |6324 | 960 |2373 |4910 |  6 | 473 |1949 |-3.446526e+02 |-3.431200e+02 |   0.45%|  38.50%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  110s|  3700 |  3624 |447728 |  92.5 |   178M |  47 |6324 | 965 |2355 |5026 |  2 | 480 |1957 |-3.446526e+02 |-3.431200e+02 |   0.45%|  38.89%
  112s|  3800 |  3720 |451864 |  91.2 |   180M |  49 |6324 | 976 |2357 |5165 |  1 | 497 |1972 |-3.446526e+02 |-3.431200e+02 |   0.45%|  39.03%
  114s|  3900 |  3810 |461169 |  91.2 |   181M |  49 |6324 | 984 |2357 |5273 |  1 | 506 |2007 |-3.444960e+02 |-3.431200e+02 |   0.40%|  48.44%
  116s|  4000 |  3910 |465374 |  90.0 |   182M |  49 |6324 | 980 |2372 |5408 |  1 | 506 |2022 |-3.444960e+02 |-3.431200e+02 |   0.40%|  48.52%
  117s|  4100 |  4010 |471444 |  89.3 |   189M |  49 |6324 | 974 |2355 |5541 |  1 | 506 |2026 |-3.444960e+02 |-3.431200e+02 |   0.40%|  48.75%
  119s|  4200 |  4108 |475300 |  88.1 |   190M |  49 |6324 | 974 |2361 |5620 |  1 | 506 |2029 |-3.444960e+02 |-3.431200e+02 |   0.40%|  48.92%
  120s|  4300 |  4206 |480243 |  87.2 |   191M |  49 |6324 | 973 |2360 |5727 |  2 | 513 |2041 |-3.444664e+02 |-3.431200e+02 |   0.39%|  49.20%
  121s|  4400 |  4304 |484990 |  86.3 |   191M |  49 |6324 | 978 |2355 |5838 |  1 | 528 |2048 |-3.444649e+02 |-3.431200e+02 |   0.39%|  49.50%
  123s|  4500 |  4404 |488729 |  85.2 |   193M |  49 |6324 | 980 |2354 |5918 |  1 | 537 |2054 |-3.444649e+02 |-3.431200e+02 |   0.39%|  49.69%
  124s|  4600 |  4504 |493132 |  84.3 |   194M |  49 |6324 | 983 |2357 |5982 |  1 | 544 |2054 |-3.444649e+02 |-3.431200e+02 |   0.39%|  49.76%
  125s|  4700 |  4602 |497085 |  83.3 |   195M |  49 |6324 | 989 |2358 |6079 |  1 | 552 |2057 |-3.444643e+02 |-3.431200e+02 |   0.39%|  49.91%
  126s|  4800 |  4702 |502605 |  82.8 |   196M |  49 |6324 | 998 |2366 |6220 |  1 | 562 |2060 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.01%
  128s|  4900 |  4802 |506689 |  81.9 |   198M |  49 |6324 | 993 |2353 |6358 |  1 | 562 |2063 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.10%
  129s|  5000 |  4902 |510344 |  81.0 |   198M |  49 |6324 | 990 |2365 |6456 |  3 | 562 |2069 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.16%
  131s|  5100 |  5002 |514092 |  80.1 |   198M |  49 |6324 | 986 |2358 |6614 |  1 | 562 |2095 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.19%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  132s|  5200 |  5102 |518012 |  79.4 |   200M |  49 |6324 | 983 |2384 |6780 |  5 | 562 |2146 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.27%
  133s|  5300 |  5202 |520866 |  78.4 |   201M |  49 |6324 | 977 |2357 |6900 |  1 | 562 |2147 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.36%
  134s|  5400 |  5302 |523125 |  77.4 |   201M |  49 |6324 | 981 |2366 |6963 |  2 | 572 |2149 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.39%
  136s|  5500 |  5400 |525359 |  76.4 |   202M |  52 |6324 | 976 |2371 |7065 |  1 | 572 |2177 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.40%
  136s|  5600 |  5500 |527528 |  75.4 |   202M |  52 |6324 | 983 |2355 |7161 |  1 | 582 |2177 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.46%
  138s|  5700 |  5600 |530875 |  74.6 |   202M |  52 |6324 | 979 |2353 |7260 |  2 | 582 |2178 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.49%
  139s|  5800 |  5700 |533544 |  73.8 |   202M |  52 |6324 |1003 |2361 |7341 |  1 | 607 |2179 |-3.444643e+02 |-3.431200e+02 |   0.39%|  50.54%
  139s|  5900 |  5794 |536030 |  73.0 |   202M |  52 |6324 |1008 |2356 |7411 |  1 | 617 |2180 |-3.444594e+02 |-3.431200e+02 |   0.39%|  50.86%
  140s|  6000 |  5888 |537730 |  72.1 |   203M |  52 |6324 |1004 |2360 |7521 |  1 | 617 |2183 |-3.444561e+02 |-3.431200e+02 |   0.39%|  51.14%
  142s|  6100 |  5984 |541279 |  71.5 |   205M |  52 |6324 | 999 |2367 |7639 |  2 | 617 |2191 |-3.444487e+02 |-3.431200e+02 |   0.39%|  51.24%
  142s|  6200 |  6084 |542907 |  70.6 |   205M |  53 |6324 | 997 |2358 |7698 |  1 | 617 |2196 |-3.444487e+02 |-3.431200e+02 |   0.39%|  51.29%
  143s|  6300 |  6184 |544830 |  69.8 |   205M |  53 |6324 | 991 |2367 |7754 |  1 | 617 |2201 |-3.444446e+02 |-3.431200e+02 |   0.39%|  51.34%
  144s|  6400 |  6282 |547320 |  69.1 |   206M |  55 |6324 | 988 |2363 |7875 |  1 | 617 |2201 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.45%
  145s|  6500 |  6382 |551282 |  68.6 |   206M |  55 |6324 | 999 |2357 |7980 |  1 | 637 |2218 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.48%
  146s|  6600 |  6480 |552879 |  67.8 |   206M |  60 |6324 | 999 |2369 |8067 |  1 | 637 |2221 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.56%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  147s|  6700 |  6570 |553789 |  66.9 |   206M |  84 |6324 | 996 |2369 |8068 |  1 | 637 |2223 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.64%
  147s|  6800 |  6660 |554631 |  66.1 |   207M |  92 |6324 | 995 |2369 |8068 |  2 | 637 |2224 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.64%
  148s|  6900 |  6732 |556629 |  65.4 |   209M |  96 |6324 | 995 |2370 |8071 |  1 | 637 |2224 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.64%
  148s|  7000 |  6826 |557967 |  64.7 |   209M |  96 |6324 | 989 |2369 |8079 |  3 | 637 |2226 |-3.444438e+02 |-3.431200e+02 |   0.39%|  51.64%
  149s|  7100 |  6896 |559046 |  63.9 |   210M |  96 |6324 |1005 |2371 |8083 |  2 | 657 |2226 |-3.444434e+02 |-3.431200e+02 |   0.39%|  51.73%
  149s|  7200 |  6976 |560585 |  63.2 |   210M |  96 |6324 |1003 |2369 |8085 |  1 | 657 |2226 |-3.444431e+02 |-3.431200e+02 |   0.39%|  51.81%
  150s|  7300 |  7056 |562463 |  62.6 |   211M |  96 |6324 |1023 |2371 |8089 |  1 | 677 |2272 |-3.444431e+02 |-3.431200e+02 |   0.39%|  51.81%
  151s|  7400 |  7144 |563676 |  61.9 |   211M |  96 |6324 |1023 |2369 |8093 |  0 | 677 |2272 |-3.444431e+02 |-3.431200e+02 |   0.39%|  51.81%
  151s|  7500 |  7220 |565174 |  61.3 |   213M |  96 |6324 |1032 |2371 |8095 |  1 | 687 |2272 |-3.444419e+02 |-3.431200e+02 |   0.39%|  52.06%
  152s|  7600 |  7305 |566403 |  60.7 |   213M |  96 |6324 |1032 |2371 |8100 |  1 | 697 |2272 |-3.444419e+02 |-3.431200e+02 |   0.39%|  52.06%
  152s|  7700 |  7381 |567887 |  60.1 |   214M |  99 |6324 |1039 |2371 |8102 |  2 | 708 |2292 |-3.444419e+02 |-3.431200e+02 |   0.39%|  52.06%
  153s|  7800 |  7453 |570026 |  59.6 |   216M |  99 |6324 |1043 |2369 |8108 |  0 | 718 |2292 |-3.444419e+02 |-3.431200e+02 |   0.39%|  52.14%
  153s|  7900 |  7531 |571463 |  59.0 |   218M |  99 |6324 |1049 |2371 |8116 |  2 | 728 |2297 |-3.444413e+02 |-3.431200e+02 |   0.39%|  52.22%
  154s|  8000 |  7599 |573069 |  58.5 |   219M |  99 |6324 |1046 |2371 |8118 |  1 | 738 |2356 |-3.444413e+02 |-3.431200e+02 |   0.39%|  52.22%
  155s|  8100 |  7675 |574476 |  57.9 |   220M |  99 |6324 |1052 |2371 |8122 |  2 | 748 |2356 |-3.444413e+02 |-3.431200e+02 |   0.39%|  52.30%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  156s|  8200 |  7737 |575857 |  57.4 |   220M |  99 |6324 |1059 |2369 |8126 |  0 | 758 |2399 |-3.444395e+02 |-3.431200e+02 |   0.38%|  52.47%
  156s|  8300 |  7781 |577157 |  56.8 |   221M |  99 |6324 |1074 |2369 |8132 |  1 | 774 |2450 |-3.444395e+02 |-3.431200e+02 |   0.38%|  52.47%
  157s|  8400 |  7855 |578481 |  56.3 |   222M |  99 |6324 |1082 |2371 |8136 |  2 | 784 |2450 |-3.444386e+02 |-3.431200e+02 |   0.38%|  52.55%
  158s|  8500 |  7907 |581115 |  56.0 |   223M |  99 |6324 |1097 |2369 |8139 |  2 | 800 |2455 |-3.444340e+02 |-3.431200e+02 |   0.38%|  52.63%
  158s|  8600 |  7963 |582732 |  55.5 |   225M | 101 |6324 |1128 |2369 |8147 |  0 | 831 |2480 |-3.444340e+02 |-3.431200e+02 |   0.38%|  52.63%
  159s|  8700 |  7999 |585154 |  55.1 |   226M | 104 |6324 |1130 |2369 |8149 |  2 | 841 |2583 |-3.444323e+02 |-3.431200e+02 |   0.38%|  52.67%
  161s|  8800 |  8045 |587461 |  54.8 |   227M | 105 |6324 |1156 |2371 |8153 |  1 | 871 |2667 |-3.444323e+02 |-3.431200e+02 |   0.38%|  52.67%
  161s|  8900 |  8085 |589331 |  54.4 |   228M | 105 |6324 |1153 |2369 |8157 |  1 | 878 |2667 |-3.444291e+02 |-3.431200e+02 |   0.38%|  52.75%
  162s|  9000 |  8119 |591054 |  54.0 |   229M | 106 |6324 |1144 |2371 |8161 |  1 | 888 |2667 |-3.444282e+02 |-3.431200e+02 |   0.38%|  52.91%
  162s|  9100 |  8183 |593673 |  53.7 |   231M | 106 |6324 |1127 |2369 |8164 |  1 | 888 |2697 |-3.444279e+02 |-3.431200e+02 |   0.38%|  53.00%
  163s|  9200 |  8239 |595560 |  53.3 |   231M | 106 |6324 |1105 |2369 |8166 |  1 | 888 |2717 |-3.444279e+02 |-3.431200e+02 |   0.38%|  53.01%
  163s|  9300 |  8295 |596279 |  52.8 |   233M | 106 |6324 |1090 |2371 |8170 |  1 | 888 |2717 |-3.444267e+02 |-3.431200e+02 |   0.38%|  53.18%
  164s|  9400 |  8363 |597718 |  52.4 |   233M | 106 |6324 |1093 |2353 |8177 |  2 | 907 |2724 |-3.444040e+02 |-3.431200e+02 |   0.37%|  53.24%
  164s|  9500 |  8421 |599116 |  52.0 |   234M | 106 |6324 |1092 |2371 |8179 |  1 | 914 |2734 |-3.444040e+02 |-3.431200e+02 |   0.37%|  53.24%
  165s|  9600 |  8491 |600521 |  51.6 |   234M | 106 |6324 |1095 |2371 |8185 |  2 | 924 |2734 |-3.444023e+02 |-3.431200e+02 |   0.37%|  53.26%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  165s|  9700 |  8559 |601895 |  51.2 |   235M | 106 |6324 |1077 |2358 |8188 |  2 | 924 |2735 |-3.443975e+02 |-3.431200e+02 |   0.37%|  53.32%
  166s|  9800 |  8625 |603899 |  50.9 |   235M | 106 |6324 |1100 |2369 |8192 |  0 | 956 |2735 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.36%
  166s|  9900 |  8681 |605243 |  50.5 |   237M | 106 |6324 |1088 |2369 |8214 |  1 | 957 |2735 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.36%
  167s| 10000 |  8763 |608369 |  50.3 |   239M | 106 |6324 |1101 |2372 |8232 |  2 | 977 |2760 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.36%
  168s| 10100 |  8845 |609523 |  49.9 |   240M | 106 |6324 |1131 |2375 |8238 |  1 |1008 |2804 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.36%
  169s| 10200 |  8939 |610768 |  49.5 |   241M | 106 |6324 |1140 |2373 |8240 |  2 |1018 |2810 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.36%
  169s| 10300 |  9015 |612782 |  49.3 |   241M | 106 |6324 |1155 |2374 |8245 |  1 |1038 |2810 |-3.443913e+02 |-3.431200e+02 |   0.37%|  53.38%
  170s| 10400 |  9107 |614335 |  48.9 |   241M | 106 |6324 |1164 |2373 |8248 |  1 |1049 |2810 |-3.443829e+02 |-3.431200e+02 |   0.37%|  53.41%
  170s| 10500 |  9189 |616259 |  48.7 |   242M | 106 |6324 |1170 |2357 |8263 |  0 |1059 |2820 |-3.443743e+02 |-3.431200e+02 |   0.37%|  53.45%
  171s| 10600 |  9281 |618427 |  48.4 |   242M | 106 |6324 |1180 |2373 |8275 |  1 |1069 |2821 |-3.443617e+02 |-3.431200e+02 |   0.36%|  53.58%
  171s| 10700 |  9359 |619529 |  48.0 |   243M | 106 |6324 |1189 |2373 |8278 |  2 |1079 |2822 |-3.443617e+02 |-3.431200e+02 |   0.36%|  53.58%
  172s| 10800 |  9423 |620530 |  47.7 |   243M | 114 |6324 |1208 |2373 |8278 |  2 |1099 |2824 |-3.443617e+02 |-3.431200e+02 |   0.36%|  53.58%
  172s| 10900 |  9489 |621612 |  47.4 |   244M | 114 |6324 |1228 |2373 |8278 |  2 |1119 |2824 |-3.443617e+02 |-3.431200e+02 |   0.36%|  53.58%
  173s| 11000 |  9563 |623067 |  47.1 |   246M | 114 |6324 |1266 |2359 |8294 |  1 |1164 |2846 |-3.443521e+02 |-3.431200e+02 |   0.36%|  53.66%
  174s| 11100 |  9621 |626295 |  46.9 |   246M | 114 |6324 |1277 |2373 |8297 |  2 |1180 |2846 |-3.443514e+02 |-3.431200e+02 |   0.36%|  53.68%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  174s| 11200 |  9677 |627098 |  46.6 |   247M | 116 |6324 |1276 |2373 |8297 |  1 |1180 |2846 |-3.443514e+02 |-3.431200e+02 |   0.36%|  53.68%
  175s| 11300 |  9745 |628198 |  46.3 |   247M | 116 |6324 |1283 |2373 |8297 |  2 |1190 |2846 |-3.443514e+02 |-3.431200e+02 |   0.36%|  53.68%
  175s| 11400 |  9825 |629391 |  46.0 |   248M | 116 |6324 |1284 |2373 |8297 |  1 |1200 |2846 |-3.443514e+02 |-3.431200e+02 |   0.36%|  53.68%
  176s| 11500 |  9901 |630834 |  45.7 |   248M | 116 |6324 |1283 |2373 |8301 |  1 |1210 |2846 |-3.443421e+02 |-3.431200e+02 |   0.36%|  53.73%
  176s| 11600 |  9973 |632330 |  45.4 |   248M | 116 |6324 |1263 |2373 |8304 |  1 |1210 |2846 |-3.443377e+02 |-3.431200e+02 |   0.35%|  53.74%
  178s| 11700 | 10027 |633728 |  45.2 |   250M | 118 |6324 |1310 |2373 |8304 |  2 |1259 |2958 |-3.443377e+02 |-3.431200e+02 |   0.35%|  53.74%
  178s| 11800 | 10091 |634853 |  44.9 |   251M | 118 |6324 |1354 |2373 |8305 |  1 |1318 |2958 |-3.443374e+02 |-3.431200e+02 |   0.35%|  53.78%
  179s| 11900 | 10153 |636384 |  44.6 |   251M | 118 |6324 |1363 |2373 |8305 |  1 |1345 |2968 |-3.443330e+02 |-3.431200e+02 |   0.35%|  53.81%
  179s| 12000 | 10225 |638116 |  44.4 |   253M | 118 |6324 |1331 |2374 |8305 |  2 |1345 |2999 |-3.443327e+02 |-3.431200e+02 |   0.35%|  53.85%
  180s| 12100 | 10295 |640273 |  44.2 |   255M | 118 |6324 |1311 |2374 |8310 |  1 |1363 |2999 |-3.443231e+02 |-3.431200e+02 |   0.35%|  53.89%
  181s| 12200 | 10359 |641157 |  43.9 |   255M | 118 |6324 |1300 |2373 |8310 |  2 |1363 |2999 |-3.443231e+02 |-3.431200e+02 |   0.35%|  53.89%
  181s| 12300 | 10437 |642265 |  43.6 |   256M | 118 |6324 |1297 |2373 |8310 |  1 |1373 |2999 |-3.443231e+02 |-3.431200e+02 |   0.35%|  53.89%
  181s| 12400 | 10513 |643616 |  43.4 |   257M | 118 |6324 |1279 |2374 |8310 |  1 |1373 |2999 |-3.443202e+02 |-3.431200e+02 |   0.35%|  53.92%
  182s| 12500 | 10571 |645255 |  43.2 |   257M | 118 |6324 |1278 |2373 |8310 |  8 |1383 |3023 |-3.443202e+02 |-3.431200e+02 |   0.35%|  53.92%
  183s| 12600 | 10633 |647415 |  43.0 |   258M | 118 |6324 |1284 |2358 |8314 |  2 |1409 |3077 |-3.443132e+02 |-3.431200e+02 |   0.35%|  54.01%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  184s| 12700 | 10675 |649220 |  42.8 |   258M | 118 |6324 |1266 |2373 |8314 |  1 |1409 |3173 |-3.443132e+02 |-3.431200e+02 |   0.35%|  54.04%
  185s| 12800 | 10743 |650988 |  42.6 |   258M | 118 |6324 |1281 |2373 |8314 |  2 |1431 |3182 |-3.443132e+02 |-3.431200e+02 |   0.35%|  54.04%
  186s| 12900 | 10783 |652484 |  42.4 |   259M | 118 |6324 |1280 |2374 |8314 |  1 |1441 |3276 |-3.443117e+02 |-3.431200e+02 |   0.35%|  54.06%
  186s| 13000 | 10837 |653418 |  42.2 |   259M | 118 |6324 |1304 |2374 |8314 |  2 |1466 |3276 |-3.443117e+02 |-3.431200e+02 |   0.35%|  54.06%
  187s| 13100 | 10899 |654958 |  41.9 |   261M | 118 |6324 |1306 |2374 |8317 |  2 |1480 |3276 |-3.443083e+02 |-3.431200e+02 |   0.35%|  54.08%
  187s| 13200 | 10949 |655675 |  41.7 |   262M | 118 |6324 |1342 |2374 |8317 |  1 |1518 |3276 |-3.443083e+02 |-3.431200e+02 |   0.35%|  54.08%
  188s| 13300 | 11015 |657928 |  41.5 |   263M | 118 |6324 |1336 |2373 |8317 |  1 |1533 |3291 |-3.443083e+02 |-3.431200e+02 |   0.35%|  54.08%
  188s| 13400 | 11093 |659131 |  41.3 |   263M | 118 |6324 |1333 |2373 |8319 |  2 |1550 |3301 |-3.443038e+02 |-3.431200e+02 |   0.35%|  54.10%
  189s| 13500 | 11155 |660215 |  41.1 |   263M | 118 |6324 |1316 |2371 |8319 |  1 |1550 |3344 |-3.443038e+02 |-3.431200e+02 |   0.35%|  54.10%
  190s| 13600 | 11219 |661659 |  40.9 |   265M | 118 |6324 |1325 |2371 |8320 |  1 |1580 |3344 |-3.443010e+02 |-3.431200e+02 |   0.34%|  54.13%
  190s| 13700 | 11303 |663066 |  40.7 |   265M | 118 |6324 |1328 |2371 |8321 |  1 |1590 |3344 |-3.442980e+02 |-3.431200e+02 |   0.34%|  54.15%
  191s| 13800 | 11385 |664202 |  40.5 |   267M | 118 |6324 |1320 |2371 |8322 |  2 |1600 |3344 |-3.442869e+02 |-3.431200e+02 |   0.34%|  54.18%
  191s| 13900 | 11459 |665276 |  40.3 |   267M | 118 |6324 |1335 |2371 |8322 |  0 |1630 |3344 |-3.442869e+02 |-3.431200e+02 |   0.34%|  54.18%
  191s| 14000 | 11553 |666363 |  40.1 |   268M | 118 |6324 |1382 |2371 |8322 |  1 |1681 |3344 |-3.442869e+02 |-3.431200e+02 |   0.34%|  54.18%
  192s| 14100 | 11629 |667271 |  39.8 |   270M | 118 |6324 |1427 |2371 |8322 |  0 |1732 |3344 |-3.442869e+02 |-3.431200e+02 |   0.34%|  54.18%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  193s| 14200 | 11699 |668528 |  39.7 |   271M | 118 |6324 |1413 |2371 |8322 |  2 |1732 |3359 |-3.442869e+02 |-3.431200e+02 |   0.34%|  54.18%
  194s| 14300 | 11737 |670447 |  39.5 |   272M | 118 |6324 |1402 |2371 |8323 |  5 |1732 |3497 |-3.442745e+02 |-3.431200e+02 |   0.34%|  54.20%
  195s| 14400 | 11819 |672343 |  39.4 |   273M | 118 |6324 |1415 |2371 |8323 |  1 |1761 |3532 |-3.442741e+02 |-3.431200e+02 |   0.34%|  54.25%
  195s| 14500 | 11895 |673890 |  39.2 |   273M | 118 |6324 |1416 |2371 |8323 |  1 |1781 |3547 |-3.442741e+02 |-3.431200e+02 |   0.34%|  54.25%
L 196s| 14568 |  9639 |674601 |  39.1 |    rins| 118 |6324 |1413 |2371 |8323 |  3 |1791 |3547 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.32%
  196s| 14600 |  9649 |674811 |  39.0 |   274M | 118 |6324 |1406 |2371 |8323 |  1 |1791 |3547 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.33%
  196s| 14700 |  9679 |675682 |  38.8 |   274M | 118 |6324 |1396 |2371 |8323 |  2 |1801 |3547 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.34%
  197s| 14800 |  9719 |677033 |  38.6 |   274M | 118 |6324 |1426 |2373 |8323 |  1 |1860 |3580 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.35%
  198s| 14900 |  9755 |678487 |  38.5 |   275M | 118 |6324 |1427 |2371 |8323 |  2 |1881 |3580 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.35%
  198s| 15000 |  9801 |679941 |  38.3 |   275M | 118 |6324 |1412 |2374 |8324 |  2 |1891 |3613 |-3.442741e+02 |-3.434400e+02 |   0.24%|  54.37%
  199s| 15100 |  9867 |681982 |  38.2 |   275M | 118 |6324 |1396 |2371 |8324 |  1 |1901 |3613 |-3.442716e+02 |-3.434400e+02 |   0.24%|  54.39%
  199s| 15200 |  9919 |683028 |  38.0 |   276M | 118 |6324 |1379 |2373 |8324 |  2 |1912 |3613 |-3.442713e+02 |-3.434400e+02 |   0.24%|  54.39%
  200s| 15300 |  9959 |684394 |  37.8 |   276M | 118 |6324 |1364 |2373 |8324 |  2 |1912 |3656 |-3.442713e+02 |-3.434400e+02 |   0.24%|  54.41%
  200s| 15400 | 10005 |685335 |  37.7 |   277M | 118 |6324 |1365 |2373 |8324 |  1 |1934 |3656 |-3.442713e+02 |-3.434400e+02 |   0.24%|  54.41%
  201s| 15500 | 10047 |686474 |  37.5 |   277M | 118 |6324 |1350 |2373 |8324 |  2 |1934 |3656 |-3.442713e+02 |-3.434400e+02 |   0.24%|  54.42%
 time | node  | left  |LP iter|LP it/n|mem/heur|mdpt |vars |cons |rows |cuts |sepa|confs|strbr|  dualbound   | primalbound  |  gap   | compl. 
  202s| 15600 | 10122 |690638 |  37.5 |   277M | 118 |6324 |1359 |2367 |8390 |  1 |1962 |3667 |-3.442670e+02 |-3.434400e+02 |   0.24%|  54.44%
  203s| 15700 | 10182 |692442 |  37.4 |   278M | 118 |6324 |1342 |2371 |8456 |  2 |1962 |3667 |-3.442666e+02 |-3.434400e+02 |   0.24%|  54.45%
  203s| 15800 | 10238 |693464 |  37.2 |   278M | 118 |6324 |1358 |2371 |8456 |  1 |1992 |3667 |-3.442666e+02 |-3.434400e+02 |   0.24%|  54.45%
  204s| 15900 | 10284 |694937 |  37.1 |   278M | 118 |6324 |1346 |2371 |8459 |  1 |2002 |3677 |-3.442648e+02 |-3.434400e+02 |   0.24%|  54.47%
  204s| 16000 | 10322 |696579 |  36.9 |   278M | 118 |6324 |1335 |2374 |8463 |  2 |2002 |3677 |-3.442648e+02 |-3.434400e+02 |   0.24%|  54.48%
  205s| 16100 | 10380 |698032 |  36.8 |   278M | 118 |6324 |1335 |2373 |8463 |  1 |2012 |3677 |-3.442637e+02 |-3.434400e+02 |   0.24%|  54.48%
  205s| 16200 | 10434 |699569 |  36.7 |   278M | 118 |6324 |1319 |2373 |8467 |  2 |2012 |3677 |-3.442615e+02 |-3.434400e+02 |   0.24%|  54.49%
  205s| 16300 | 10478 |700843 |  36.5 |   279M | 118 |6324 |1318 |2373 |8467 |  1 |2012 |3677 |-3.442615e+02 |-3.434400e+02 |   0.24%|  54.49%
  206s| 16400 | 10514 |702269 |  36.4 |   279M | 118 |6324 |1308 |2357 |8469 | 16 |2020 |3709 |-3.442602e+02 |-3.434400e+02 |   0.24%|  54.50%
  207s| 16500 | 10558 |703706 |  36.3 |   280M | 118 |6324 |1304 |2371 |8470 |  1 |2020 |3709 |-3.442591e+02 |-3.434400e+02 |   0.24%|  54.51%
  207s| 16600 | 10598 |704843 |  36.1 |   281M | 118 |6324 |1313 |2373 |8473 |  1 |2037 |3709 |-3.442575e+02 |-3.434400e+02 |   0.24%|  54.52%
